as,bs,ag,bg,N0r,N0s,N0g,rhos,rhog,qc0,qi0
382.6829805580083,0.4641302187866505,672.2762593023019,0.7591823455586368,3.721880314097981,1.071602302928646,1.1452302258245954,0.41654567409906307,0.16641527084009006,0.00022529070424649498,0.0003468243942716775
53.90493217751731,0.4413425199983148,354.99281590843464,0.6457790512729642,3.554676333810832,0.14157465469658062,0.16335031576699383,0.27656312955038387,0.11880563809969417,0.0010367406288769323,0.0006907026780103016
88.61189756596534,0.4667399483916547,804.5416422379942,0.1682289768059614,0.20862431280824734,1.7274182289577735,1.9281011930493988,0.31266131282530024,0.5941514780032816,0.0007120101697026933,0.0008816486204532471
195.49611355249772,0.2871052227415987,937.0969905657483,0.4899517571376013,1.2322739964845058,0.4524401308801719,1.3596358198230347,0.19059028614619017,0.811998187798882,0.0012679962350574578,0.00011446464872785371
418.4776245170658,0.43392638393591626,487.04279988811834,0.6587784632646801,0.6683091759638281,1.5873652370178821,0.5091075452394467,0.5939932004649826,0.9587327162542645,0.0007335936271034439,0.0003140373913117912
946.3173396570028,0.4039582760233359,359.08854290365286,0.3544210195047375,2.162173034328428,0.449335047751133,0.161564232104923,0.7039064063178467,0.758478649175729,0.0016463956219436408,0.0003299114844171567
561.8869769236763,0.5488623759609339,789.0363024855202,0.1825179604213849,2.7126655487414366,1.3221985166333787,0.10842344955566166,0.47135372246470814,0.46718043339466203,0.00023442531056104828,0.0007249549713863789
617.1314026323753,0.9304156675689345,417.84152891609807,0.6129918065951513,4.8403543861076255,2.4516202717933706,0.36078736164717884,0.9998382778574867,0.2812067164811411,0.000843897307884203,0.0008692328833132012
687.7352554498847,0.5419970814772632,960.1641952511375,0.33793989212435344,1.2549306568591134,2.008864872347976,0.5024386109482617,0.6213445969158506,0.5095934611407816,0.0014604495697506654,0.0009467505651445794
937.5045587781653,0.10997119728288371,663.223770839396,0.1498323048339242,2.727275303992608,1.229223869964936,0.8736101864260442,0.38232123814308594,0.5242971343350608,0.00011242513949980427,0.0008752299488910327
695.6336832358782,0.5713058706459256,543.0366136910802,0.7327081264722247,3.2429866857951684,0.835892485402356,2.4059642964652537,0.2900640275123115,0.2493800345221072,0.0006458917568292227,0.000979411754768182
500.6508733667217,0.6309526737161055,556.4632747105376,0.5934293809877385,2.92292308796054,1.7284833559348636,0.9138641893514038,0.5636177112435,0.5257597055566448,0.001981775276362494,0.0001618754587709492
94.03387901588809,0.6684135493283412,481.02483302680304,0.4855209985122909,0.9878500529473162,0.8234552457992705,0.2006434154735949,0.28941931107565894,0.18112749239510892,0.00044118398054976714,0.0009192939879083758
222.55780580850194,0.7491123102103188,941.0073009694748,0.5993770849720196,4.949701919536214,0.35520527222149306,1.8807600405464384,0.0918370525890613,0.69726414386857,0.0005408534986111485,0.000669430382203085
492.2407877568621,0.156305187252699,565.7526367420444,0.4721572746022923,3.4922920910697433,1.9959599425923242,0.9939583072017489,0.8394251551363389,0.6845145915364595,0.0007707313668639047,0.0006659087443358291
617.0951981836114,0.5420217863070301,1091.1899752897555,0.20410028102867797,1.2112632638218686,1.7868958423860404,1.8459582332557003,0.4727208204581712,0.9155361521763332,0.0011840353215334855,0.0007347623830490055
794.6164786860908,0.16330027842057124,906.6490595514842,0.19411118699612384,1.1002003792270678,1.0906890663215736,1.8783620995233583,0.11765397904995109,0.05859129919729647,0.0013663122834468705,0.0008945760026257992
145.9566606814777,0.4471857070375529,103.1375047764605,0.5650669975461659,0.8312462408936487,0.7832503603435945,0.5347323464255755,0.8542236258561655,0.9235184886943415,0.0013513195128456643,0.0009465357925254995
706.9256382833026,0.1542039669598388,765.4285022765318,0.20925142772271502,4.875081681390349,1.697210279273438,0.5136681787395829,0.8178163064548815,0.9471804457656043,0.0011536375592871664,0.0005197360299459343
593.3573194299042,0.9088897563590901,674.142952346628,0.8049811345621253,3.2555484265036756,0.3830745024826896,1.307340731467974,0.8979496037485019,0.09328983750742557,0.0007686164759501495,0.0006927844342742947
597.2820907886189,0.7296512110698041,380.34767427971434,0.5840437307162104,3.862495967430822,0.3722361577348415,1.7926128070174254,0.3657875699415743,0.611108531514752,0.0008406900263901126,0.0005247899789967462
77.6540502740658,0.4906040529998691,462.28923107702224,0.16726935008248775,4.737198511946464,1.6000258034793924,1.8083275927644251,0.9367648380711591,0.18981680302589127,0.00041806012802476846,0.0001949841917574195
186.51171775656996,0.8505186411351109,891.0718961206121,0.4498806788190707,0.5240980966577344,0.6817209781220889,1.7487852149560947,0.2578863318497287,0.8485637836072678,0.00016038937026258135,0.00018704552002396705
522.0430486035978,0.9023345268037534,650.5593279767164,0.178384350514487,2.24328833612613,1.6911720995285808,0.8436687277667636,0.9279058453154244,0.3710961614505572,0.0011390867978413296,0.0008422390752796039
815.888923384419,0.7315829201600659,869.5746735536004,0.2652502748994411,1.0878347044060863,2.0311249666528397,2.1013365308836622,0.8795398270673743,0.7706015888544653,0.00023775515075526304,0.00016563342104740163
742.8897897460696,0.4727876616874535,518.1510425495655,0.17657716783088048,3.5456188952208265,0.6558065195273028,0.8402231839090092,0.3357464864260803,0.34790847776991146,0.0005128073793050352,0.0007490647213825363
156.6165549628448,0.24779692952826948,193.85514068617033,0.17125541597289395,4.749679382891786,1.3236233716134447,2.269920209418742,0.84525593962174,0.4752792341089354,0.0010387364257473857,0.0009873013382546896
673.9724441515493,0.22980233104139713,116.34552275804685,0.8899205771395344,1.8242849930115606,2.2776224007251313,0.7640430620937777,0.2554535262069906,0.10590043762378265,0.001608657119097033,0.00017764200656447018
965.6154373164508,0.3777708489355792,81.90884604456417,0.47281903335293807,1.1169396342059825,0.27034465311138073,2.2857597957031555,0.4544407558946193,0.43393632030717866,0.0005856433673892822,0.0005700561769354439
667.2017651830473,0.6227890408263392,831.0092210985441,0.4130234496230151,3.202162927237157,1.6439312210542854,1.8005755748092498,0.45765476988326587,0.3422026156837497,0.0007211851779425959,0.0006964701701436561
916.8685484078286,0.41529301501826094,121.39709196558435,0.42989975195909236,2.8614595098284883,1.8580928660951468,1.524187431807001,0.34459172919265163,0.08738814108956018,0.00013030012884906558,0.0006191241918029571
734.5608391125313,0.15949748434857544,158.62635372624885,0.6295035309709126,4.288579020135813,2.24146107888614,0.8111594029276721,0.6365599817611376,0.6168770555518983,0.000837102548588556,0.0009824523560504738
59.97095796479624,0.9075269747272657,1176.8725682733916,0.39418973737049817,3.287029152515274,0.1284459515932581,0.24186527225119095,0.7390308810959355,0.053285651856268566,0.0006514670852599592,5.8450597130203923e-05
818.5844196353642,0.5091364865782648,796.3886238808446,0.6959823010315347,3.5460425274970513,1.5205393901910096,1.2990016526037262,0.9860993395772158,0.9831737403830899,0.0010472195244550914,0.0005778520848741509
167.71727971944281,0.3634769892717605,1187.8107293683674,0.7018140098542438,0.2930345776131238,0.8175518037880533,0.6728832337015195,0.7062024448945688,0.1941361200595499,0.00037510185353687944,0.0007801746977150638
892.2679616390028,0.42141653857202294,250.6193456036297,0.15996707485842254,4.175375213200177,0.27572642803126823,0.9141322069981461,0.4664214823358336,0.19844628367453668,0.0014324662027458098,0.0007780768344414639
536.7866446415851,0.8458294490350527,933.1441736977613,0.2160885205033413,2.2058778466311795,1.1736562377083826,1.3680166577786137,0.5990351619188182,0.5816178024778443,0.0010180108463505402,0.0006015472552455389
285.97661277069784,0.9799759557641906,878.7378792609063,0.3513282681580512,0.40108999265565015,0.4402853558105774,2.343932538387777,0.9487133422643632,0.599359893011628,0.000929832323210096,0.0005354666060549181
921.0922443860183,0.7519696620928525,734.4937118875466,0.8013170142523207,1.039563302717064,0.8387218391944075,2.075821475884828,0.4054371971296749,0.9215162217226858,0.001625351428481236,0.00042839066673215723
502.89061542852767,0.806353935890831,592.6799548049354,0.4785877155278206,2.832511752752338,0.28856409345322304,1.720591154042521,0.6806919542815866,0.8172627853391694,0.00026617226467457535,0.0005551402223035752
534.0418644539382,0.7718316364578678,148.44434273774067,0.3989881970496546,0.8889360628516355,0.18865527344039634,0.7304434664359253,0.16566022312764,0.6792074722095462,0.0014988821512296126,0.00017591056609344817
363.66165442465234,0.2075840066183906,854.0348705291808,0.1630498747359358,3.6888281028989454,1.5454650678400115,0.5685304628093133,0.6212614851635774,0.631129639327842,0.0010660831625191292,6.062503742770347e-05
947.7805708863738,0.9548337515011751,1198.720686121207,0.8313380114370991,1.4386839176121728,0.9699677805523134,0.8939406009662254,0.4030821696609418,0.12684932699385496,0.0014004667568411292,0.000938492626648067
288.10979139167875,0.6713799237146632,243.98458396377362,0.845476759433188,1.0128860965326092,0.1191222036922573,0.21114003343220092,0.9585331144550513,0.062037703256183865,0.0019163946623191775,0.00031196634547288706
530.7202377859696,0.34361173930684835,485.78901811188547,0.32140944593731446,0.8698223003782529,1.503595815897445,0.6707765186662533,0.5846410475598454,0.1087868448947949,0.0003738060452497624,6.898554650824632e-05
930.5949542916329,0.643757684977998,1136.2931459058234,0.589262227637283,4.356404306506433,0.3419957364055184,0.4734409089351129,0.21237731552427816,0.7248437253586059,0.0015014507193031787,0.0007541803422191451
699.0576498033265,0.9263113394293023,593.5245641145544,0.47961894917471454,1.6183566521980157,1.013348603666087,1.0098375169789409,0.19219416387023763,0.798644352571051,0.0013646047896098557,0.0005620455039181689
907.2287724794527,0.6751742427858538,178.28161275977715,0.5538591948477668,1.1546163904628284,1.7344323733546505,1.9272631243387097,0.1237170066681218,0.9268227464026044,0.00028493822478416366,1.1618486056407506e-05
723.8050748295497,0.10266832905375645,610.7284523300342,0.13959177419717417,1.6361950637302387,1.6357253574489978,0.2744119779462703,0.5290473496508119,0.5467275701537311,0.001831766855770906,0.0009902633374257836
303.61034513144335,0.2474884109349093,929.3873855014408,0.8502136646437558,2.6334152822744246,0.26151174150507045,1.307614383813686,0.7173165328891999,0.17862668175883586,0.0005264074635652669,0.0005029047855240536
855.992916407794,0.7853217516077953,527.4591740820248,0.1210016367241881,2.2738591723862127,0.8666566386570757,2.344650614018171,0.632191927249222,0.8852401680954772,0.0009484204064937863,0.0008471784009066604
543.9077440802542,0.11080130949910347,425.2026329418652,0.3001459383873448,3.784345600369971,1.769870246655403,1.3429606042809061,0.305329141091527,0.886286320692289,0.001959676962309848,0.0007160005378876672
209.72497344404593,0.6549519524629135,387.6137504808211,0.1546945834851018,3.7171790369991142,1.8427112711766844,0.3778968926514697,0.6818374951272438,0.3815088283913353,0.0008005447829428545,0.0005644958522900905
462.53237068755186,0.5765620030860794,348.9978529124748,0.14103430256564603,4.417366610580791,0.5204913531549065,1.742757650707144,0.7631760463447922,0.4183498712933194,0.00021575462688764018,0.00045661347060597246
786.719276990994,0.7951498655396464,625.7195876047307,0.7035716405796313,3.5028627119102524,1.9435508151172907,1.8581288713781134,0.86860195499199,0.9913306017049813,0.0001039677519664213,0.0004996454357153154
659.6074740168426,0.26792095574567715,126.76269101028068,0.6758416351101855,2.9541110067470284,0.9407965624157022,2.2790021534337006,0.5067355795547152,0.4655354566994374,0.00023784187897279914,0.00016066970295344597
775.1027650930411,0.981447132521272,186.68667504540358,0.7723641734344562,1.9393236269786924,1.027540496268417,2.1649730021082934,0.24868941653583646,0.4388989362639407,0.00180779201389773,0.0006230706641771723
137.51356313868513,0.2858354557302199,262.4441646662119,0.3909195957734343,1.0158005952540603,0.8969349220089213,2.465890685345184,0.6722062124088336,0.3392994857023416,0.0019670657515330403,0.0005886383181207746
